ID,Time,Mean,Sd,Time_min,Time_hrs,Treatment
DMBQ_pEmr_GFP_160uM Dimethylbenzoquinone,65701.6,281.4397709,3.849136211,1095,18.25,160
DMBQ_pEmr_GFP_320uM Dimethylbenzoquinone,65701.6,943.9126468,705.5637919,1095,18.25,320
DMBQ_pEmr_GFP_640uM Dimethylbenzoquinone,65701.6,1073.115146,159.2422979,1095,18.25,640
DMBQ_pEmr_GFP_0uM Dimethylbenzoquinone,66601.6,298.4883477,20.69202587,1110,18.5,0
DMBQ_pEmr_GFP_20uM Dimethylbenzoquinone,66601.6,339.8184398,5.483338334,1110,18.5,20
DMBQ_pEmr_GFP_40uM Dimethylbenzoquinone,66601.6,334.8346178,7.033179797,1110,18.5,40
DMBQ_pEmr_GFP_80uM Dimethylbenzoquinone,66601.6,343.8073111,11.27190042,1110,18.5,80
DMBQ_pEmr_GFP_160uM Dimethylbenzoquinone,66601.6,280.464327,19.87766718,1110,18.5,160
DMBQ_pEmr_GFP_320uM Dimethylbenzoquinone,66601.6,1157.217495,832.0788676,1110,18.5,320
DMBQ_pEmr_GFP_640uM Dimethylbenzoquinone,66601.6,1253.521109,263.8731511,1110,18.5,640
DMBQ_pEmr_GFP_0uM Dimethylbenzoquinone,67501.6,292.3214035,16.05155273,1125,18.75,0
DMBQ_pEmr_GFP_20uM Dimethylbenzoquinone,67501.6,336.2652545,12.10876812,1125,18.75,20
DMBQ_pEmr_GFP_40uM Dimethylbenzoquinone,67501.6,327.7894615,14.01974833,1125,18.75,40
DMBQ_pEmr_GFP_80uM Dimethylbenzoquinone,67501.6,327.9696037,3.189169985,1125,18.75,80
DMBQ_pEmr_GFP_160uM Dimethylbenzoquinone,67501.6,273.7620948,13.28991077,1125,18.75,160
DMBQ_pEmr_GFP_320uM Dimethylbenzoquinone,67501.6,794.0071082,535.7865514,1125,18.75,320
DMBQ_pEmr_GFP_640uM Dimethylbenzoquinone,67501.6,1028.168999,73.18524436,1125,18.75,640
DMBQ_pEmr_GFP_0uM Dimethylbenzoquinone,68401.6,305.1498172,14.6679574,1140,19,0
DMBQ_pEmr_GFP_20uM Dimethylbenzoquinone,68401.6,350.8774538,13.42797434,1140,19,20
DMBQ_pEmr_GFP_40uM Dimethylbenzoquinone,68401.6,339.3933411,4.703044847,1140,19,40
DMBQ_pEmr_GFP_80uM Dimethylbenzoquinone,68401.6,348.9658276,13.43952801,1140,19,80
DMBQ_pEmr_GFP_160uM Dimethylbenzoquinone,68401.6,292.2851486,13.67507126,1140,19,160
DMBQ_pEmr_GFP_320uM Dimethylbenzoquinone,68401.6,1413.892423,1059.136202,1140,19,320
DMBQ_pEmr_GFP_640uM Dimethylbenzoquinone,68401.6,1295.77463,159.9692469,1140,19,640
DMBQ_pEmr_GFP_0uM Dimethylbenzoquinone,69301.7,310.3779376,10.6794373,1155,19.25,0
DMBQ_pEmr_GFP_20uM Dimethylbenzoquinone,69301.7,356.6286634,9.239736388,1155,19.25,20
DMBQ_pEmr_GFP_40uM Dimethylbenzoquinone,69301.7,338.3881937,9.593506885,1155,19.25,40
DMBQ_pEmr_GFP_80uM Dimethylbenzoquinone,69301.7,346.961544,16.99518901,1155,19.25,80
DMBQ_pEmr_GFP_160uM Dimethylbenzoquinone,69301.7,299.5360175,5.563993956,1155,19.25,160
DMBQ_pEmr_GFP_320uM Dimethylbenzoquinone,69301.7,903.0447808,720.2169777,1155,19.25,320
DMBQ_pEmr_GFP_640uM Dimethylbenzoquinone,69301.7,873.2394245,211.2676027,1155,19.25,640
DMBQ_pEmr_GFP_0uM Dimethylbenzoquinone,70201.7,312.1419358,5.800333387,1170,19.5,0
DMBQ_pEmr_GFP_20uM Dimethylbenzoquinone,70201.7,355.4748118,15.11104274,1170,19.5,20
DMBQ_pEmr_GFP_40uM Dimethylbenzoquinone,70201.7,335.7939496,2.049003061,1170,19.5,40
DMBQ_pEmr_GFP_80uM Dimethylbenzoquinone,70201.7,351.1955657,29.25053048,1170,19.5,80
DMBQ_pEmr_GFP_160uM Dimethylbenzoquinone,70201.7,301.9532485,19.85212572,1170,19.5,160
DMBQ_pEmr_GFP_320uM Dimethylbenzoquinone,70201.7,943.7975466,719.0751789,1170,19.5,320
DMBQ_pEmr_GFP_640uM Dimethylbenzoquinone,70201.7,816.9013968,223.5846147,1170,19.5,640
DMBQ_pEmr_GFP_0uM Dimethylbenzoquinone,71101.7,321.7205356,11.96604099,1185,19.75,0
DMBQ_pEmr_GFP_20uM Dimethylbenzoquinone,71101.7,368.0314927,5.125716863,1185,19.75,20
DMBQ_pEmr_GFP_40uM Dimethylbenzoquinone,71101.7,350.7535145,8.005651166,1185,19.75,40
DMBQ_pEmr_GFP_80uM Dimethylbenzoquinone,71101.7,371.9149427,11.70607741,1185,19.75,80
DMBQ_pEmr_GFP_160uM Dimethylbenzoquinone,71101.7,315.5021181,7.760791886,1185,19.75,160
DMBQ_pEmr_GFP_320uM Dimethylbenzoquinone,71101.7,1350.533068,1025.296723,1185,19.75,320
DMBQ_pEmr_GFP_640uM Dimethylbenzoquinone,71101.7,1002.28396,190.6571219,1185,19.75,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,19800.5,111.7503434,35.21497721,330,5.5,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,19800.5,105.5503279,28.03389182,330,5.5,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,19800.5,91.48600126,27.14754496,330,5.5,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,19800.5,121.8426706,24.13593825,330,5.5,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,19800.5,139.6428238,38.03678822,330,5.5,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,19800.5,138.5114974,22.95395273,330,5.5,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,19800.5,147.0947076,34.98283852,330,5.5,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,20700.5,97.40929172,38.1419922,345,5.75,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,20700.5,116.3029444,27.28658839,345,5.75,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,20700.5,126.5924059,37.7111711,345,5.75,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,20700.5,147.469574,26.60979067,345,5.75,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,20700.5,149.6112465,21.91409299,345,5.75,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,20700.5,154.070253,21.35191419,345,5.75,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,20700.5,182.6185085,20.482486,345,5.75,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,21600.5,132.1732791,35.2446433,360,6,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,21600.5,120.043447,27.57298275,360,6,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,21600.5,122.8745406,21.70078313,360,6,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,21600.5,157.3727337,20.75861503,360,6,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,21600.5,168.5391049,39.67784514,360,6,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,21600.5,168.0882346,28.34342176,360,6,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,21600.5,201.7363742,38.9263673,360,6,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,22500.6,101.6174819,28.9954721,375,6.25,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,22500.6,112.2796152,17.72956333,375,6.25,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,22500.6,107.5895319,33.78113536,375,6.25,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,22500.6,137.9226491,31.67361358,375,6.25,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,22500.6,132.2966073,50.04041806,375,6.25,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,22500.6,152.6852294,22.03976494,375,6.25,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,22500.6,173.6463983,56.09177334,375,6.25,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,23400.6,126.2411492,45.95494041,390,6.5,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,23400.6,132.4655505,37.586391,390,6.5,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,23400.6,129.2566541,37.24119695,390,6.5,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,23400.6,152.0199673,45.09547357,390,6.5,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,23400.6,169.40013,30.02557958,390,6.5,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,23400.6,181.3721505,29.37442427,390,6.5,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,23400.6,215.9901603,41.65392829,390,6.5,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,24300.6,107.6295346,40.27787012,405,6.75,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,24300.6,134.3511901,44.91386937,405,6.75,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,24300.6,147.3396439,37.02151018,405,6.75,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,24300.6,184.495985,18.66546317,405,6.75,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,24300.6,198.2213572,44.52262169,405,6.75,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,24300.6,192.4115878,39.61379766,405,6.75,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,24300.6,219.326523,12.21531769,405,6.75,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,25200.6,116.2429339,40.27407667,420,7,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,25200.6,120.0253365,30.5435441,420,7,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,25200.6,133.7435997,14.20994395,420,7,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,25200.6,171.4285713,26.96369439,420,7,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,25200.6,173.5080634,24.46339455,420,7,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,25200.6,178.2523787,30.59564141,420,7,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,25200.6,188.9560844,28.31513801,420,7,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,26100.6,125.1114966,16.92515211,435,7.25,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,26100.6,124.1344806,24.34606532,435,7.25,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,26100.6,128.8254099,36.27455909,435,7.25,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,26100.6,162.9546232,46.04545325,435,7.25,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,26100.6,172.3441636,29.53777649,435,7.25,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,26100.6,185.3031326,19.9690572,435,7.25,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,26100.6,208.053287,44.87807964,435,7.25,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,27000.6,137.8574934,46.47258875,450,7.5,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,27000.6,136.6185292,28.46967619,450,7.5,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,27000.6,141.6369252,26.83018398,450,7.5,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,27000.6,186.4344435,49.71959459,450,7.5,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,27000.6,196.0770856,28.04842302,450,7.5,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,27000.6,215.1026444,20.41002845,450,7.5,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,27000.6,221.9189209,35.47158468,450,7.5,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,27900.7,128.0127033,30.68538147,465,7.75,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,27900.7,127.4182434,26.6277767,465,7.75,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,27900.7,153.34116,29.82355238,465,7.75,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,27900.7,175.0740052,27.3426483,465,7.75,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,27900.7,206.0220212,38.72593251,465,7.75,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,27900.7,225.5101314,15.57593025,465,7.75,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,27900.7,239.0757211,32.23155446,465,7.75,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,28800.7,138.2332607,37.93257835,480,8,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,28800.7,122.5328417,22.10238844,480,8,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,28800.7,147.5320389,19.5007253,480,8,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,28800.7,189.5353107,36.9102824,480,8,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,28800.7,197.2580256,49.70520726,480,8,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,28800.7,204.9766604,33.04126082,480,8,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,28800.7,254.8267379,34.0855498,480,8,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,29700.7,129.3390525,39.01291731,495,8.25,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,29700.7,140.2799558,13.92813784,495,8.25,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,29700.7,149.8483108,20.24954569,495,8.25,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,29700.7,179.2194772,34.73306851,495,8.25,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,29700.7,188.1964478,43.2908382,495,8.25,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,29700.7,224.3740919,9.491888158,495,8.25,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,29700.7,230.0757205,30.17421082,495,8.25,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,30600.7,120.1344468,29.50479996,510,8.5,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,30600.7,136.3205418,29.37185201,510,8.5,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,30600.7,155.9412336,30.38669037,510,8.5,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,30600.7,166.784322,38.07659268,510,8.5,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,30600.7,201.2021694,26.62013447,510,8.5,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,30600.7,213.6659757,22.93844733,510,8.5,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,30600.7,220.8579435,29.67536144,510,8.5,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,31500.8,136.8878569,22.88281083,525,8.75,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,31500.8,134.943369,27.42596997,525,8.75,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,31500.8,142.6140449,22.59653294,525,8.75,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,31500.8,185.848466,35.08430501,525,8.75,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,31500.8,215.6167398,48.53188633,525,8.75,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,31500.8,220.1846823,37.39231776,525,8.75,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,31500.8,239.4794871,45.32243101,525,8.75,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,32400.8,122.8703389,36.50808047,540,9,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,32400.8,142.4553199,25.78685214,540,9,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,32400.8,139.3949124,41.70312844,540,9,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,32400.8,180.5604356,41.92897461,540,9,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,32400.8,196.3927625,25.44814393,540,9,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,32400.8,213.4587882,46.5318735,540,9,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,32400.8,234.653553,57.55922974,540,9,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,33300.8,153.7180232,34.61425463,555,9.25,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,33300.8,157.3881549,32.62146014,555,9.25,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,33300.8,170.9032279,21.8087264,555,9.25,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,33300.8,193.9514625,33.68720048,555,9.25,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,33300.8,233.9539818,38.07929694,555,9.25,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,33300.8,244.0626445,31.29628545,555,9.25,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,33300.8,276.8617296,41.92075809,555,9.25,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,34200.8,160.1839957,34.69858941,570,9.5,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,34200.8,178.281265,27.86909974,570,9.5,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,34200.8,190.729839,30.39973558,570,9.5,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,34200.8,221.7354667,32.11103733,570,9.5,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,34200.8,245.3301898,43.85219852,570,9.5,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,34200.8,262.5282314,52.27260512,570,9.5,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,34200.8,285.3040109,32.2299709,570,9.5,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,35100.9,139.7053884,31.29626086,585,9.75,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,35100.9,151.8385794,31.12999586,585,9.75,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,35100.9,161.6435602,22.25917502,585,9.75,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,35100.9,181.7758893,48.1036857,585,9.75,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,35100.9,220.2408172,45.90205628,585,9.75,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,35100.9,231.4527623,37.40309182,585,9.75,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,35100.9,260.443535,66.64374526,585,9.75,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,36000.9,149.8938046,17.4173043,600,10,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,36000.9,175.4920377,33.44537901,600,10,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,36000.9,174.1580606,33.12738095,600,10,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,36000.9,194.887256,31.51322687,600,10,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,36000.9,229.6956978,38.11014859,600,10,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,36000.9,255.2739583,42.47660666,600,10,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,36000.9,273.8127564,51.09368823,600,10,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,36900.9,165.1269316,24.92438053,615,10.25,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,36900.9,165.0030658,40.41557062,615,10.25,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,36900.9,178.2118039,31.86575986,615,10.25,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,36900.9,196.1617669,40.66229432,615,10.25,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,36900.9,237.3694067,37.57703058,615,10.25,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,36900.9,256.0138421,34.57832569,615,10.25,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,36900.9,290.679154,40.78488764,615,10.25,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,37800.9,149.5593239,29.03633641,630,10.5,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,37800.9,172.6287583,28.64522416,630,10.5,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,37800.9,182.5501778,25.2746962,630,10.5,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,37800.9,195.8465383,30.88754887,630,10.5,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,37800.9,221.149972,48.20112189,630,10.5,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,37800.9,248.9359192,30.28227719,630,10.5,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,37800.9,283.8903522,34.48512497,630,10.5,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,38700.9,165.4645516,20.81272609,645,10.75,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,38700.9,172.0396929,16.83145941,645,10.75,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,38700.9,176.6359218,23.06688069,645,10.75,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,38700.9,215.177077,30.75869166,645,10.75,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,38700.9,233.3439835,55.72710446,645,10.75,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,38700.9,255.2310401,19.76214815,645,10.75,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,38700.9,298.6539311,50.06807484,645,10.75,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,39601,144.0576721,30.62595017,660,11,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,39601,172.8177731,34.13958587,660,11,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,39601,172.7460405,31.9424507,660,11,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,39601,205.6563619,29.9446759,660,11,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,39601,240.1192527,38.55519581,660,11,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,39601,254.1407867,24.45583755,660,11,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,39601,291.0147403,45.69418985,660,11,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,40501,149.9916033,41.16039203,675,11.25,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,40501,173.11204,28.83180592,675,11.25,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,40501,168.9058915,40.4587246,675,11.25,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,40501,198.7641203,34.7921818,675,11.25,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,40501,232.8472689,50.30866423,675,11.25,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,40501,254.4873114,31.94936966,675,11.25,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,40501,302.4843688,54.69623316,675,11.25,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,41401,170.4842164,30.4800829,690,11.5,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,41401,188.451869,33.77790934,690,11.5,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,41401,198.0171668,41.53569671,690,11.5,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,41401,213.25157,32.89109436,690,11.5,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,41401,247.1175518,53.48514439,690,11.5,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,41401,275.276454,39.37742667,690,11.5,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,41401,319.5849948,57.45200171,690,11.5,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,42301,169.2143049,31.38709643,705,11.75,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,42301,182.7689697,24.50669369,705,11.75,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,42301,204.9397208,32.23117038,705,11.75,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,42301,223.8532878,38.60769858,705,11.75,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,42301,233.9619261,27.45640909,705,11.75,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,42301,261.9135887,32.90963707,705,11.75,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,42301,309.0605016,53.46386291,705,11.75,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,43201,175.959945,16.54497034,720,12,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,43201,189.3883779,35.37341982,720,12,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,43201,204.0004886,22.05323973,720,12,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,43201,226.2985692,27.52778806,720,12,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,43201,264.8173219,47.38571967,720,12,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,43201,276.5802754,47.45070702,720,12,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,43201,330.1154803,44.99806527,720,12,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,44101.1,160.4389792,15.00982899,735,12.25,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,44101.1,177.5887513,22.08637605,735,12.25,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,44101.1,203.755325,32.33065761,735,12.25,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,44101.1,218.0058304,32.56128851,735,12.25,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,44101.1,244.9346117,46.33839207,735,12.25,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,44101.1,262.9703172,36.20610426,735,12.25,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,44101.1,316.0582664,52.12385303,735,12.25,640
HOXYCA_pEmr_GFP_0uM Hydroxycinnamic acid,45001.1,180.8404569,23.60625846,750,12.5,0
HOXYCA_pEmr_GFP_20uM Hydroxycinnamic acid,45001.1,204.14273,25.6707178,750,12.5,20
HOXYCA_pEmr_GFP_40uM Hydroxycinnamic acid,45001.1,213.4864075,30.36334059,750,12.5,40
HOXYCA_pEmr_GFP_80uM Hydroxycinnamic acid,45001.1,237.9844653,36.77594066,750,12.5,80
HOXYCA_pEmr_GFP_160uM Hydroxycinnamic acid,45001.1,254.3177016,54.5371213,750,12.5,160
HOXYCA_pEmr_GFP_320uM Hydroxycinnamic acid,45001.1,275.3949571,39.37964215,750,12.5,320
HOXYCA_pEmr_GFP_640uM Hydroxycinnamic acid,45001.1,345.3124076,54.48765688,750,12.5,640
